ip,app,device,os,channel,click_time,attributed_time,is_attributed
32660,9,1,1,215,2017-11-06 22:49:50,,0
107018,12,1,25,328,2017-11-06 19:33:43,,0
78477,12,1,17,140,2017-11-09 14:52:25,,0
96333,3,1,19,371,2017-11-07 01:17:02,,0
73124,3,1,19,489,2017-11-09 13:51:09,,0
201367,3,1,19,173,2017-11-07 02:10:16,,0
31421,24,2,18,105,2017-11-06 16:48:24,,0
55588,3,1,13,173,2017-11-09 13:46:33,,0
34648,3,1,47,137,2017-11-09 14:01:38,,0
70241,15,1,19,245,2017-11-06 17:49:25,,0
73487,12,1,4,265,2017-11-07 01:31:12,,0
105239,11,1,19,319,2017-11-07 01:15:34,,0
47747,9,1,13,442,2017-11-09 13:44:03,,0
67776,9,1,13,134,2017-11-06 17:42:46,,0
12505,24,2,9,105,2017-11-07 02:13:24,,0
146295,21,1,19,128,2017-11-06 23:37:27,,0
14615,2,1,19,205,2017-11-09 14:13:30,,0
68384,12,1,18,178,2017-11-09 13:37:36,,0
138256,2,1,16,122,2017-11-06 16:39:19,,0
62294,64,1,10,459,2017-11-06 16:22:09,,0
53454,151,0,0,347,2017-11-07 00:04:23,,0
48899,18,1,6,107,2017-11-07 00:06:36,,0
56051,1,1,18,135,2017-11-07 01:36:26,,0
62790,9,1,16,134,2017-11-07 01:25:44,,0
14074,13,1,20,477,2017-11-07 01:42:46,,0
26583,27,1,19,122,2017-11-06 23:30:39,,0
99610,18,1,8,107,2017-11-07 01:13:01,,0
75329,12,1,13,265,2017-11-06 16:06:21,,0
102934,18,1,13,134,2017-11-07 00:30:10,,0
10023,14,1,13,379,2017-11-06 23:44:42,,0
37813,12,1,22,245,2017-11-06 18:22:21,,0
61667,3,1,17,452,2017-11-09 14:59:10,,0
28642,3,1,13,452,2017-11-07 01:53:22,,0
187610,12,1,6,409,2017-11-09 13:57:29,,0
119093,3,1,13,452,2017-11-06 19:31:54,,0
33516,12,1,17,265,2017-11-07 01:59:52,,0
114235,3,1,22,452,2017-11-09 13:00:49,,0
106958,3,1,13,115,2017-11-06 21:56:07,,0
69400,6,1,17,459,2017-11-06 20:25:03,,0
17149,3,1,53,280,2017-11-09 14:35:56,,0
24847,15,1,19,245,2017-11-09 13:42:23,,0
71762,17,1,3,356,2017-11-07 00:16:26,,0
3737,15,1,19,245,2017-11-06 19:30:57,,0
72143,15,1,19,278,2017-11-07 00:32:05,,0
107192,9,1,13,334,2017-11-07 01:50:38,,0
83366,18,1,6,107,2017-11-06 17:48:44,,0
25169,27,1,19,153,2017-11-09 13:09:35,,0
2254,1,1,13,134,2017-11-06 18:08:32,,0
116311,15,1,19,245,2017-11-07 02:17:01,,0
109735,9,1,13,134,2017-11-07 00:52:11,,0
227805,27,1,19,153,2017-11-09 13:37:28,,0
53557,3,1,19,442,2017-11-07 00:17:43,,0
210269,26,1,3,266,2017-11-07 00:25:46,,0
4303,18,1,9,107,2017-11-07 01:43:48,,0
195374,8,1,19,145,2017-11-07 01:29:40,,0
151547,9,1,13,215,2017-11-06 23:51:58,,0
140235,15,1,19,265,2017-11-06 17:22:55,,0
82865,7,1,19,101,2017-11-09 14:26:37,,0
44067,21,1,8,128,2017-11-09 14:18:56,,0
47549,3,1,10,19,2017-11-07 00:03:35,,0
105475,55,1,19,406,2017-11-09 14:14:53,,0
103203,23,1,13,153,2017-11-06 23:12:55,,0
92147,1,1,13,115,2017-11-07 00:49:55,,0
292161,28,1,19,135,2017-11-09 14:49:34,,0
44725,3,1,19,211,2017-11-09 14:29:52,,0
9724,8,1,10,145,2017-11-09 13:14:50,,0
75540,23,1,13,153,2017-11-06 23:40:19,,0
122227,2,1,8,377,2017-11-07 00:41:32,,0
59447,12,1,18,265,2017-11-09 13:20:31,,0
14563,18,3032,607,107,2017-11-07 01:48:13,,0
41203,9,2,20,134,2017-11-06 22:00:08,,0
82812,2,1,53,469,2017-11-06 22:22:15,,0
176726,12,1,3,140,2017-11-06 16:02:42,,0
91712,2,1,19,205,2017-11-06 22:40:34,,0
165187,9,1,13,134,2017-11-06 23:17:01,,0
15643,3,1,18,173,2017-11-09 14:48:07,,0
20608,24,1,19,178,2017-11-09 13:09:01,,0
135883,3,1,19,205,2017-11-07 01:26:47,,0
10097,12,1,22,340,2017-11-09 14:33:26,,0
67501,26,1,18,266,2017-11-07 01:38:13,,0
119479,2,1,18,258,2017-11-06 17:29:33,,0
4019,29,1,3,210,2017-11-09 13:41:36,,0
51423,12,1,19,178,2017-11-07 03:55:53,,0
188299,26,1,27,266,2017-11-06 23:59:13,,0
77523,45,1,13,411,2017-11-07 00:40:34,,0
154763,2,1,36,435,2017-11-09 13:44:52,,0
128767,1,1,13,118,2017-11-07 00:44:01,,0
363977,15,1,13,386,2017-11-09 13:31:37,,0
188176,9,1,17,442,2017-11-06 20:58:15,,0
56889,12,1,17,145,2017-11-07 00:47:03,,0
203177,2,1,68,364,2017-11-07 00:53:53,,0
108052,2,1,17,237,2017-11-07 00:39:57,,0
4701,12,1,8,178,2017-11-07 01:29:27,,0
108771,9,1,48,232,2017-11-09 13:33:38,,0
131964,8,1,13,145,2017-11-07 00:59:51,,0
55722,2,1,96,364,2017-11-06 16:57:07,,0
26908,419,1,13,406,2017-11-07 00:13:25,,0
2358,21,1,22,128,2017-11-07 03:38:49,,0
55208,14,1,19,463,2017-11-07 00:25:14,,0
94203,2,1,17,452,2017-11-07 03:39:40,,0
99694,15,1,28,245,2017-11-06 20:18:00,,0
116426,26,1,23,266,2017-11-07 03:33:18,,0
6360,21,1,13,232,2017-11-09 13:06:11,,0
138561,18,1,1,107,2017-11-06 16:50:21,,0
58962,64,1,19,459,2017-11-06 17:38:24,,0
180754,12,1,19,409,2017-11-06 22:52:06,,0
163219,9,2,16,215,2017-11-06 17:53:36,,0
30288,2,1,19,477,2017-11-07 02:01:04,,0
211474,2,1,16,219,2017-11-09 13:10:37,,0
18546,12,1,19,178,2017-11-06 23:22:36,,0
64055,21,1,20,128,2017-11-07 00:46:07,,0
81550,9,2,77,234,2017-11-07 01:44:04,,0
42982,26,1,18,121,2017-11-07 02:11:22,,0
310760,2,1,19,377,2017-11-09 14:38:53,,0
9352,3,1,19,135,2017-11-07 03:43:26,,0
133152,18,1,18,107,2017-11-09 13:02:57,,0
203820,23,1,19,153,2017-11-07 02:11:29,,0
11222,18,1,10,107,2017-11-07 00:34:30,,0
5348,18,1,40,107,2017-11-07 01:08:19,,0
27922,9,1,18,445,2017-11-09 14:37:18,,0
35915,22,1,22,116,2017-11-09 13:24:04,,0
109644,15,1,19,111,2017-11-07 00:41:07,,0
137052,3,1,19,280,2017-11-07 03:33:24,,0
228129,9,1,19,466,2017-11-09 13:22:21,,0
168515,1,1,13,439,2017-11-06 22:42:40,,0
110836,3,1,9,280,2017-11-07 01:01:58,,0
82440,12,1,22,178,2017-11-06 16:07:50,,0
48919,3,1,19,442,2017-11-06 16:03:46,,0
71413,18,1,32,107,2017-11-09 14:35:36,,0
72227,9,1,1,232,2017-11-09 14:14:09,,0
168318,20,1,18,259,2017-11-07 00:24:20,,0
29064,5,1,13,377,2017-11-06 17:00:45,,0
88971,21,1,17,128,2017-11-07 00:46:07,,0
94933,11,1,11,487,2017-11-07 00:29:51,,0
81325,15,1,19,130,2017-11-09 14:41:49,,0
115224,3,1,35,19,2017-11-09 14:08:50,,0
83161,3,1,3,211,2017-11-09 14:12:41,,0
47728,9,1,18,232,2017-11-06 16:03:34,,0
146806,15,1,41,111,2017-11-07 02:02:06,,0
40311,15,1,19,245,2017-11-06 23:51:39,,0
47293,3,2,10,137,2017-11-06 23:07:06,,0
51558,9,1,13,127,2017-11-09 13:41:37,,0
119688,3,1,17,280,2017-11-07 02:18:57,,0
19355,9,1,15,442,2017-11-06 23:31:17,,0
109182,18,1,13,121,2017-11-07 00:10:51,,0
95766,2,1,9,469,2017-11-07 03:23:14,,0
335062,26,1,37,121,2017-11-09 14:07:35,,0
63430,15,1,13,430,2017-11-07 03:58:58,,0
105101,15,1,13,245,2017-11-06 17:51:28,,0
5314,2,1,17,469,2017-11-07 01:21:15,,0
47577,9,1,22,244,2017-11-07 03:38:15,,0
100182,12,1,13,259,2017-11-09 14:04:56,,0
93810,3,1,19,205,2017-11-07 00:58:39,,0
121391,9,1,19,466,2017-11-09 13:35:20,,0
103955,3,1,13,489,2017-11-06 23:14:34,,0
135673,9,2,17,234,2017-11-06 19:38:02,,0
166592,9,1,13,134,2017-11-06 16:00:23,,0
122880,12,1,13,178,2017-11-06 23:56:51,,0
728,64,1,15,459,2017-11-06 17:07:37,,0
134303,1,1,11,124,2017-11-07 00:33:02,,0
20542,9,1,22,244,2017-11-09 14:45:57,,0
33699,3,1,13,19,2017-11-09 13:16:44,,0
8580,12,1,25,205,2017-11-07 00:05:25,,0
62016,3,1,13,280,2017-11-07 03:23:00,,0
23699,2,1,19,477,2017-11-06 17:16:06,,0
3994,20,1,17,259,2017-11-07 03:13:18,,0
95421,2,1,6,469,2017-11-06 17:30:53,,0
105553,3,1,19,442,2017-11-09 14:00:42,,0
93860,3,1,13,480,2017-11-07 02:05:15,,0
73516,12,2,49,326,2017-11-06 16:24:50,,0
82097,21,1,17,128,2017-11-06 23:00:28,,0
16011,2,1,20,477,2017-11-06 23:38:43,,0
100275,14,1,17,379,2017-11-09 13:45:52,,0
5314,12,1,20,178,2017-11-07 02:17:03,,0
73516,2,1,13,219,2017-11-09 13:54:58,,0
97078,3,1,19,466,2017-11-07 00:54:53,,0
302423,7,1,41,101,2017-11-09 14:54:56,,0
45403,3,1,1,19,2017-11-09 13:21:12,,0
205164,9,1,13,215,2017-11-07 03:20:42,,0
114276,3,1,10,280,2017-11-07 01:02:53,,0
66424,23,1,13,153,2017-11-07 01:11:57,,0
11093,15,1,13,245,2017-11-07 02:12:56,,0
72742,12,1,35,265,2017-11-07 01:47:45,,0
25931,18,1,17,121,2017-11-09 13:22:58,,0
53795,14,1,25,467,2017-11-09 14:23:02,,0
91694,3,2,28,402,2017-11-06 18:00:25,,0
61188,24,1,27,105,2017-11-09 13:29:20,,0
183694,14,1,19,467,2017-11-09 13:52:04,,0
5348,14,1,4,480,2017-11-09 14:44:31,,0
89336,12,1,22,259,2017-11-06 16:52:18,,0
116552,26,1,19,121,2017-11-06 23:39:11,,0
92735,12,1,13,259,2017-11-09 13:49:22,,0
25097,18,1,12,107,2017-11-07 01:33:40,,0
152714,12,1,16,245,2017-11-06 21:16:16,,0
169554,64,1,53,459,2017-11-07 01:46:46,,0
14672,2,1,17,205,2017-11-07 03:45:17,,0
59405,12,1,13,140,2017-11-06 17:22:05,,0
93027,13,1,19,477,2017-11-07 00:39:31,,0
30022,23,1,13,153,2017-11-09 13:20:33,,0
211223,3,1,19,379,2017-11-07 03:45:37,,0
137858,15,1,19,245,2017-11-06 23:57:27,,0
41265,12,1,16,140,2017-11-07 02:13:03,,0
76687,25,1,13,259,2017-11-09 13:18:03,,0
32463,2,1,19,122,2017-11-07 01:24:48,,0
3794,25,1,19,259,2017-11-07 03:42:30,,0
102614,9,1,18,334,2017-11-06 19:19:02,,0
125149,28,1,37,135,2017-11-06 17:56:41,,0
36886,3,1,13,379,2017-11-07 00:19:39,,0
105649,2,1,13,205,2017-11-06 17:24:01,,0
32504,17,1,13,280,2017-11-07 00:32:02,,0
93054,9,1,18,234,2017-11-09 14:14:01,,0
17899,9,1,19,442,2017-11-09 14:13:15,,0
117898,3,1,19,173,2017-11-07 01:21:11,,0
109651,2,1,19,122,2017-11-06 18:22:07,,0
36183,2,1,13,205,2017-11-06 18:32:49,,0
40022,12,1,19,245,2017-11-07 03:47:19,,0
79426,9,1,13,134,2017-11-06 19:42:56,,0
40372,12,1,35,265,2017-11-09 13:37:47,,0
5348,15,1,19,315,2017-11-09 14:15:55,,0
94886,3,1,18,442,2017-11-07 01:28:40,,0
99809,24,1,19,105,2017-11-06 23:43:23,2017-11-07 02:31:36,1
106014,17,1,10,128,2017-11-09 14:24:03,,0
6124,13,1,22,477,2017-11-07 02:09:21,,0
5483,2,1,18,219,2017-11-06 16:06:38,,0
100256,25,1,35,259,2017-11-07 01:06:28,,0
5314,9,1,25,107,2017-11-09 13:53:08,,0
148141,12,1,16,259,2017-11-06 16:05:29,,0
172498,12,1,18,245,2017-11-06 16:23:36,,0
63229,3,1,13,379,2017-11-07 00:05:18,,0
190524,20,1,20,478,2017-11-07 00:18:27,,0
75504,3,1,18,205,2017-11-09 14:10:19,,0
13135,15,1,19,278,2017-11-09 13:59:47,,0
78788,18,1,20,134,2017-11-07 00:47:47,,0
83268,29,1,6,343,2017-11-09 13:55:49,,0
44082,6,1,20,459,2017-11-06 23:55:08,,0
136547,15,1,37,379,2017-11-06 22:37:35,,0
194804,3,1,19,137,2017-11-07 03:24:29,,0
2544,3,1,16,137,2017-11-07 01:05:36,,0
130996,18,1,13,134,2017-11-07 02:06:20,,0
76707,11,1,25,173,2017-11-09 14:53:38,,0
154484,14,1,40,439,2017-11-06 17:10:55,,0
112302,9,1,19,442,2017-11-09 13:23:32,,0
25818,2,1,27,205,2017-11-07 01:47:16,,0
86669,11,1,13,487,2017-11-07 00:04:11,,0
77772,3,1,6,280,2017-11-07 02:24:15,,0
119531,3,1,22,137,2017-11-09 14:13:29,,0
108341,1,1,9,134,2017-11-07 01:46:35,,0
7196,23,1,13,153,2017-11-07 03:15:21,,0
182941,29,1,30,210,2017-11-07 01:32:50,,0
79044,12,1,15,19,2017-11-06 21:28:08,,0
69164,3,1,22,280,2017-11-07 01:07:34,,0
211689,18,1,13,134,2017-11-06 16:36:03,,0
84610,15,1,13,315,2017-11-06 23:23:59,,0
106460,12,1,18,140,2017-11-07 01:11:36,,0
55595,9,1,22,334,2017-11-09 14:42:20,,0
168983,9,1,13,334,2017-11-07 00:34:33,,0
121296,1,1,25,134,2017-11-07 00:51:07,,0
116978,2,1,22,469,2017-11-06 23:22:49,,0
19515,9,1,19,442,2017-11-07 01:35:01,,0
24943,1,1,13,134,2017-11-07 00:20:44,,0
30781,12,1,13,265,2017-11-07 02:01:39,,0
66218,18,1,6,107,2017-11-09 13:27:07,,0
105792,14,1,13,401,2017-11-06 23:59:31,,0
173844,9,1,19,107,2017-11-09 13:01:36,,0
147957,24,2,83,105,2017-11-06 23:53:39,,0
31382,18,1,19,107,2017-11-07 03:45:19,,0
181157,3,1,19,173,2017-11-07 00:25:20,,0
48951,18,1,13,439,2017-11-06 19:40:25,,0
15696,64,1,18,459,2017-11-07 02:01:29,,0
97457,15,1,13,140,2017-11-06 17:46:13,,0
77361,9,1,19,215,2017-11-06 23:42:21,,0
27993,9,1,13,215,2017-11-07 00:22:30,,0
43793,28,1,14,135,2017-11-09 13:02:47,,0
120075,3,1,19,409,2017-11-09 13:35:03,,0
32612,15,1,41,245,2017-11-06 17:59:19,,0
35630,13,1,19,477,2017-11-06 17:39:31,,0
28578,9,1,13,334,2017-11-06 23:57:37,,0
105215,25,1,27,259,2017-11-07 03:56:35,,0
210410,18,1,47,121,2017-11-09 13:01:04,,0
180152,14,1,19,349,2017-11-06 23:23:25,,0
121209,18,1,11,107,2017-11-06 17:58:32,,0
25818,3,1,9,115,2017-11-06 17:48:29,,0
66316,12,1,25,140,2017-11-09 13:28:25,,0
15853,160,1,19,457,2017-11-06 23:09:04,,0
179572,18,1,13,121,2017-11-06 21:48:38,,0
59395,18,1,13,121,2017-11-06 16:02:10,,0
13014,15,1,17,265,2017-11-06 23:45:45,,0
121357,2,1,13,435,2017-11-07 03:35:53,,0
34556,14,1,19,463,2017-11-07 01:43:26,,0
97712,64,1,23,459,2017-11-06 20:53:01,,0
146001,18,1,14,107,2017-11-06 23:43:03,,0
3994,1,1,19,134,2017-11-06 16:02:52,,0
67467,12,2,96,245,2017-11-07 03:46:36,,0
88746,15,1,13,245,2017-11-06 23:08:39,,0
2272,9,1,19,134,2017-11-06 22:59:09,,0
182818,9,1,13,232,2017-11-06 17:31:42,,0
108599,18,1,70,121,2017-11-06 21:24:14,,0
97541,12,1,18,145,2017-11-07 00:41:49,,0
53025,13,1,19,477,2017-11-06 18:10:39,,0
78959,15,1,18,118,2017-11-07 00:26:15,,0
18851,18,3032,607,107,2017-11-07 00:08:13,,0
132480,12,1,18,259,2017-11-06 17:25:33,,0
89782,9,1,13,107,2017-11-09 14:35:59,,0
207099,9,1,13,134,2017-11-06 16:02:39,,0
77883,3,1,19,19,2017-11-06 16:01:43,,0
92511,1,1,49,125,2017-11-09 13:59:50,,0
78353,9,1,19,215,2017-11-06 22:11:45,,0
74276,3,1,13,205,2017-11-07 00:29:19,,0
73296,2,1,19,477,2017-11-06 17:04:42,,0
1768,3,1,15,280,2017-11-07 02:13:31,,0
32563,9,1,25,134,2017-11-07 01:51:00,,0
100275,3,1,13,480,2017-11-09 13:35:56,,0
48170,7,1,73,101,2017-11-09 13:58:10,,0
191567,6,1,8,125,2017-11-06 16:59:13,,0
79881,3,1,17,466,2017-11-06 23:21:02,,0
207414,1,1,19,439,2017-11-07 01:20:13,,0
98286,11,1,8,325,2017-11-07 03:44:57,,0
19225,14,1,13,379,2017-11-09 14:25:33,,0
130278,8,1,4,145,2017-11-06 21:38:34,,0
114276,15,1,10,130,2017-11-06 17:18:42,,0
55025,3,1,13,424,2017-11-06 23:00:59,,0
49327,14,1,22,480,2017-11-06 18:31:05,,0
31184,18,1,1,107,2017-11-07 01:10:47,,0
96063,9,1,34,489,2017-11-09 13:09:42,,0
56765,18,1,40,107,2017-11-07 00:18:26,,0
343366,9,1,9,490,2017-11-09 13:34:17,,0
22061,3,1,16,137,2017-11-07 03:32:56,,0
123276,2,1,19,122,2017-11-07 00:52:26,,0
201566,15,1,13,412,2017-11-06 19:12:28,,0
7813,3,1,19,280,2017-11-07 01:21:36,,0
125736,15,1,19,265,2017-11-07 03:23:51,,0
6568,1,1,19,134,2017-11-07 00:39:05,,0
76681,12,2,13,178,2017-11-06 22:36:35,,0
82761,12,1,13,242,2017-11-07 03:15:50,,0
133905,3,1,13,280,2017-11-07 03:16:32,,0
123387,2,1,13,237,2017-11-07 02:13:28,,0
336891,9,1,13,215,2017-11-09 13:30:24,,0
34823,17,1,25,280,2017-11-07 00:53:21,,0
29315,26,1,58,121,2017-11-09 13:21:36,,0
32453,2,1,13,435,2017-11-09 13:43:25,,0
1810,2,1,19,122,2017-11-06 22:30:25,,0
73487,12,2,41,326,2017-11-09 13:53:06,,0
56720,12,1,18,245,2017-11-07 03:22:24,,0
103783,3,1,18,137,2017-11-07 03:57:01,,0
52726,14,1,13,379,2017-11-06 23:20:15,,0
102772,23,1,6,153,2017-11-07 02:05:57,,0
122830,1,1,8,134,2017-11-07 01:16:47,,0
179487,19,0,21,213,2017-11-07 00:48:24,,0
88687,3,1,16,371,2017-11-07 00:54:25,,0
11020,18,1,13,134,2017-11-07 00:51:40,,0
60235,2,1,19,205,2017-11-06 23:49:46,,0
58882,15,1,18,265,2017-11-07 01:57:42,,0
18058,12,1,23,259,2017-11-09 13:55:06,,0
53482,2,1,13,236,2017-11-07 02:15:45,,0
135306,1,1,13,134,2017-11-06 18:49:14,,0
95734,18,1,26,121,2017-11-06 23:09:25,,0
26490,12,1,13,19,2017-11-07 00:36:30,,0
135079,9,1,19,442,2017-11-06 22:35:42,,0
31548,18,1,13,107,2017-11-06 16:21:15,,0
137320,14,1,20,401,2017-11-06 21:54:30,,0
80195,9,1,19,334,2017-11-07 01:41:43,,0
48170,2,1,19,237,2017-11-06 23:39:54,,0
119304,23,1,13,153,2017-11-06 17:14:36,,0
5314,2,1,19,236,2017-11-06 23:16:55,,0
123994,13,1,19,477,2017-11-07 01:05:26,,0
111025,7,1,19,101,2017-11-09 13:20:10,,0
36416,24,1,13,105,2017-11-09 14:22:16,,0
1117,18,1,13,107,2017-11-09 13:20:08,,0
102970,12,1,23,178,2017-11-07 03:18:55,,0
40168,15,1,19,245,2017-11-07 00:13:51,,0
59343,2,1,17,122,2017-11-06 20:09:21,,0
76740,19,0,24,213,2017-11-09 13:19:14,,0
48242,36,1,13,373,2017-11-09 14:11:16,,0
126230,2,1,16,435,2017-11-06 23:41:02,,0
88281,18,1,1,449,2017-11-09 14:24:08,,0
8351,14,1,22,489,2017-11-07 02:20:56,,0
68247,15,1,6,130,2017-11-07 01:11:26,,0
44595,208,1,30,330,2017-11-09 14:56:53,,0
175576,15,1,13,386,2017-11-06 23:21:06,,0
145308,12,1,2,259,2017-11-06 16:38:06,,0
14895,3,2,27,489,2017-11-09 13:31:19,,0
84644,151,0,38,347,2017-11-06 16:33:08,,0
124348,15,1,35,245,2017-11-06 16:42:40,,0
136177,12,1,19,277,2017-11-07 01:17:47,,0
164476,3,1,1,280,2017-11-07 01:21:26,,0
78040,20,1,13,259,2017-11-09 14:06:48,,0
95891,2,1,8,477,2017-11-07 03:43:17,,0
105160,1,1,19,134,2017-11-07 00:24:11,,0
85053,12,1,10,178,2017-11-09 14:28:07,,0
60752,12,1,19,145,2017-11-06 22:39:23,,0
84774,15,1,19,245,2017-11-06 16:23:41,,0
124439,18,3032,607,107,2017-11-07 00:46:04,,0
138290,12,1,20,178,2017-11-07 03:27:06,,0
53454,13,2,11,477,2017-11-06 16:29:49,,0
118192,25,1,19,259,2017-11-07 03:15:10,,0
79881,1,1,13,134,2017-11-06 17:59:29,,0
64187,28,1,13,135,2017-11-07 00:12:45,,0
193642,3,1,18,480,2017-11-09 13:19:26,,0
167763,9,1,12,134,2017-11-07 03:27:29,,0
203223,14,1,17,123,2017-11-07 01:08:49,,0
161583,83,704,21,320,2017-11-07 03:15:37,,0
195797,17,1,19,128,2017-11-09 14:17:37,,0
167698,15,1,19,480,2017-11-07 00:01:42,,0
13597,12,1,19,205,2017-11-07 03:35:53,,0
38975,9,1,19,134,2017-11-07 03:42:36,,0
71838,3,1,17,280,2017-11-06 16:06:22,,0
44014,18,1,3,107,2017-11-06 21:02:33,,0
6710,15,1,19,3,2017-11-06 18:44:16,,0
193644,20,1,19,259,2017-11-07 00:38:23,,0
137628,20,1,17,478,2017-11-06 23:05:37,,0
64071,12,1,19,265,2017-11-07 03:28:16,,0
55117,15,1,20,430,2017-11-07 00:26:51,,0
126618,20,1,19,259,2017-11-07 00:15:10,,0
30564,3,1,17,211,2017-11-09 13:16:42,,0
106984,8,1,13,145,2017-11-07 00:15:18,,0
176737,9,1,13,232,2017-11-07 03:29:48,,0
44476,3,1,13,280,2017-11-07 03:35:52,,0
165224,3,1,12,113,2017-11-06 22:01:14,,0
343428,15,1,19,153,2017-11-09 13:56:23,,0
30710,18,1,18,107,2017-11-09 13:12:23,,0
198869,35,1,13,21,2017-11-07 01:05:03,2017-11-07 01:43:38,1
13121,15,1,13,379,2017-11-06 22:42:41,,0
68954,26,1,13,266,2017-11-09 13:48:22,,0
87653,15,1,19,379,2017-11-07 01:00:07,,0
113321,26,1,28,266,2017-11-07 00:22:18,,0
204669,14,1,19,379,2017-11-09 14:59:25,,0
71104,9,1,5,466,2017-11-09 13:29:02,,0
2254,3,1,13,409,2017-11-06 16:01:54,,0
75589,15,1,18,245,2017-11-06 16:28:50,,0
17947,8,1,25,145,2017-11-06 19:29:04,,0
114655,18,1,28,121,2017-11-09 14:45:00,,0
192756,2,1,13,237,2017-11-06 23:03:02,,0
77085,15,2,13,140,2017-11-09 14:54:44,,0
5314,12,1,13,245,2017-11-07 03:14:48,,0
14692,18,1,19,379,2017-11-09 14:41:02,,0
72160,27,1,19,153,2017-11-06 22:40:45,,0
42242,6,1,19,125,2017-11-06 22:51:37,,0
84869,2,1,10,435,2017-11-09 14:57:50,,0
2748,25,1,25,259,2017-11-07 00:23:18,,0
113397,15,1,11,245,2017-11-06 16:42:31,,0
180469,23,1,19,153,2017-11-06 16:04:03,,0
18437,3,1,19,280,2017-11-07 02:00:00,,0
90654,12,1,10,205,2017-11-09 13:41:20,,0
112594,12,1,19,328,2017-11-07 02:16:35,,0
100160,12,1,8,124,2017-11-07 00:20:47,,0
337910,18,1,18,134,2017-11-09 14:07:05,,0
45957,18,1,3,107,2017-11-07 01:39:49,,0
105101,15,2,97,245,2017-11-07 03:30:50,,0
119202,9,1,46,234,2017-11-06 17:08:50,,0
15214,22,1,13,116,2017-11-07 00:49:39,,0
182764,15,1,3,140,2017-11-07 02:03:55,,0
9072,2,1,8,477,2017-11-07 00:28:21,,0
105406,2,1,18,122,2017-11-07 03:24:42,,0
100907,14,1,13,439,2017-11-06 23:44:21,,0
203737,2,1,22,435,2017-11-07 01:45:24,,0
41463,10,1,6,317,2017-11-06 22:08:55,,0
98708,3,1,19,371,2017-11-07 00:40:46,,0
77728,8,1,1,145,2017-11-07 00:15:59,,0
13634,12,2,14,178,2017-11-09 14:33:49,,0
125346,15,1,17,245,2017-11-07 01:57:46,,0
85255,18,1,19,121,2017-11-06 17:15:09,,0
5442,12,1,19,497,2017-11-07 03:19:08,,0
85806,25,1,20,259,2017-11-06 17:53:37,,0
131264,94,1,19,361,2017-11-06 17:35:44,,0
46559,3,1,19,205,2017-11-09 13:55:32,,0
86767,9,1,41,134,2017-11-07 00:48:14,,0
28173,18,1,13,107,2017-11-07 00:09:28,,0
325496,9,1,17,244,2017-11-09 14:54:29,,0
108649,21,1,46,128,2017-11-06 16:01:17,,0
87879,12,2,13,328,2017-11-09 14:47:00,,0
51100,12,1,13,245,2017-11-07 03:54:38,,0
63786,8,1,32,145,2017-11-07 00:11:29,,0
41039,14,1,28,442,2017-11-07 02:23:27,,0
60514,13,1,1,477,2017-11-07 00:22:17,,0
25792,2,1,13,205,2017-11-06 16:29:43,,0
189851,2,1,19,212,2017-11-06 17:06:52,,0
56031,32,1,14,376,2017-11-06 16:06:06,,0
117962,3,1,10,211,2017-11-06 19:05:51,,0
124166,1,1,22,134,2017-11-07 00:27:09,,0
38326,18,1,19,439,2017-11-06 23:21:31,,0
14570,15,1,13,153,2017-11-06 17:20:36,,0
15963,9,1,19,442,2017-11-06 22:56:28,,0
90643,18,1,14,107,2017-11-06 21:34:34,,0
194308,15,1,19,140,2017-11-06 18:26:13,,0
39517,18,1,47,121,2017-11-06 16:07:58,,0
8795,14,1,13,463,2017-11-07 03:21:31,,0
18772,26,1,37,121,2017-11-09 14:38:10,,0
77937,15,1,18,379,2017-11-07 02:07:55,,0
74469,3,1,18,379,2017-11-06 21:12:40,,0
28590,3,1,35,205,2017-11-06 19:49:59,,0
95366,18,3032,607,107,2017-11-07 03:19:39,,0
61430,15,1,19,245,2017-11-06 22:51:34,,0
137056,18,1,8,107,2017-11-07 00:41:14,,0
81445,9,2,17,244,2017-11-09 13:56:23,,0
12450,12,1,15,178,2017-11-06 23:57:10,,0
26995,8,2,22,145,2017-11-07 03:36:55,,0
163646,9,1,25,234,2017-11-06 16:03:39,,0
45745,2,1,22,236,2017-11-06 16:10:58,,0
65874,14,1,8,208,2017-11-07 00:23:08,,0
5348,8,1,22,145,2017-11-06 22:50:41,,0
68734,9,1,13,127,2017-11-09 13:20:32,,0
45362,15,1,2,430,2017-11-09 14:44:48,,0
113350,18,1,13,121,2017-11-09 13:19:19,,0
88856,2,1,19,237,2017-11-06 22:42:58,,0
118412,12,1,19,178,2017-11-06 16:41:40,,0
59377,2,1,19,477,2017-11-06 16:04:21,,0
58973,14,1,13,480,2017-11-09 13:10:38,,0
69733,28,1,13,135,2017-11-06 23:47:29,,0
66793,26,1,15,121,2017-11-07 03:51:25,,0
158721,12,1,1,178,2017-11-07 01:03:02,,0
112485,14,1,13,379,2017-11-07 03:47:49,,0
180482,3,1,14,280,2017-11-07 01:07:10,,0
298190,12,2,9,265,2017-11-09 13:36:20,,0
194666,18,3032,607,107,2017-11-06 22:58:03,,0
46233,3,1,17,489,2017-11-07 01:53:33,,0
106511,12,1,13,409,2017-11-06 22:59:59,,0
